"","species","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","X.1","annual","family","origin","Functional.group","SCT","SCP","Starch","CN","Carbon","N","Mass","Length","Shape","Compact","Disp","Texture","mucilage","Perimeter","Intensity","W","area","dispcat"
"18","GALMUR",0.38020072895134,-1.13371315151414,1.35175765575042,1.10359705030939,1.37749972566304,0.900057598572153,0.190113003874322,-0.188720709493331,-0.162031721387547,0.889632494362138,-0.0599315365156987,19,"annual","Rubiaceae","Non-Native","Forb",1,-0.0697245566789075,0,16.886691290361,0.457488702388638,27.0916720464816,-1.92751046620995,0.0903613728158217,-3.23408747410925,2.63518808776017,2,-0.244986442283546,0,0.987853152573435,18.059156,0.68687586,-0.583909261754773,NA
"19","GILCAP",0.448776965052858,-0.036264838284875,-0.817162314924482,2.022603579491,-0.995638359968006,-0.614016447469464,-0.370611604475205,-0.306290987149414,-0.23167006521938,-0.263624776923867,-0.0202606942203844,20,"annual","Polemoniaceae","Native","Forb",1.84390889145858,1.78074073040443,0,18.9631241997439,0.483361618798956,25.4895561357702,0.263248488810514,0.748489688306634,-2.99409267546784,2.6957116699962,0,-0.894615740898308,1,1.58766840690048,13.222789,1.3028482,0.707822913253542,NA
"20","GILTRI",1.16630918173865,-1.08398722120258,0.84403382670496,1.8631731259587,-0.257886262762643,-0.804156445432844,0.324749580860076,-1.35279204596659,0.286396599281315,-0.789238119804122,0.0936632376299512,21,"annual","Polemoniaceae","Native","Forb",0.547722557505166,1.78484226799345,0,15.7635157184815,0.448650154798762,28.4613003095975,-0.957568559437174,0.301284858625074,-3.39952861921195,2.66097160197137,0,-0.503125100711392,1,1.16161228313025,18.732731,0.86413413,-0.167471668202674,NA
"21","HOLVIR",0.478878811950545,0.611641259356693,-2.85811837489222,-0.257897519500288,-0.922371935281472,0.407087842211917,8.20225595417265e-05,0.694240119808608,-0.29215152070827,0.512414818010702,-0.148731200201675,22,"annual","Asteraceae","Native","Forb",2.96647939483827,-0.436417162375974,0,13.2298637426429,0.556614654002714,42.072591587517,0.64257730864977,1.2504712588193,-2.67588103869234,2.59688938916408,0,-1.30020301723095,0,2.07178169229508,8.0783162,1.6041876,1.32735323861044,NA
"22","HYPGLA",-0.758827995118127,-0.795606507009034,-1.13147765933892,-0.657984551167266,0.346917154599308,0.335119705098751,-0.110067357468478,0.639769478925006,-0.619202501233795,-0.0843624319242609,0.272938758116359,23,"annual","Asteraceae","Non-Native","Forb",1.89736659610103,-0.69910604060618,0,14.7603540224668,0.489033834586466,33.1315789473684,-0.610968294602301,1.54321663225137,-1.7634817586316,2.54506344763454,1,-1.13784512469487,0,2.25767855975798,13.89008905,0.62483544,0.549988566019796,NA
"23","LACSER",0.361833682027255,-1.61335708927692,-0.298592947453558,-0.105083879454535,1.54291318531229,-1.31675793215395,-0.469120840201929,1.88322522434548,0.619005710401859,0.453275004250605,0.125583282421142,24,"annual","Asteraceae","Non-Native","Forb",0.806225774829855,0.215874396556445,0,13.0077183586674,0.57010355540214,43.8280980324474,-0.498403103767433,1.27243634374138,-2.0342974775446,2.66143964150888,2,-2.33509289225609,0,1.98844255655639,20.6608395,1.11894288,0.970596438388775,NA
"24","LAGMIN",1.11583030484774,-1.30814855252742,-0.652286820068522,-0.691253946969934,-0.00105450389620199,-0.534706717718334,0.341241486963397,0.029887606369929,-0.134904378255732,-0.734487405824177,0.0486204412129528,25,"annual","Asteraceae","Native","Forb",1.09544511501033,-0.17003949713591,0,10.4490356325597,0.512894736842105,49.0853658536585,-1.09654775461923,0.881759036872278,-2.21095917177849,2.57148452930381,0,-1.55553064395559,0,1.64530473835931,11.8666457,0.90844863,0.40109269636601,NA
"25","LASCAL",-0.975540638582062,-2.86974144791177,-0.277998148945014,-1.20625198076524,1.45830407348251,0.456581459139673,-0.746384958250174,-0.704172661242646,0.46725650181589,0.341706340879821,-0.0861789630022068,26,"annual","Asteraceae","Native","Forb",0.974679434480896,-0.0553490477977028,0,11.166593374377,0.470237654320988,42.1111111111111,-1.63951059669039,1.21721132052712,-1.90902869353915,2.26921623284771,2,-1.13784512469487,0,1.99320057996534,13.89008905,0.684413922222222,0.0898811460014157,NA
"26","LINDIC",1.76329045000016,-0.920185054579874,0.0195088082743436,0.0670447649274879,-0.511532584036423,0.522411858540919,-0.106877300896389,0.536429114017473,0.254406074360092,-0.507898711712869,-0.0656891671649069,27,"annual","Polemoniaceae","Native","Forb",1.18321595661992,-0.408098173387183,0,17.2459543672731,0.535685295035904,31.0615048392132,-1.45703876564565,0.27470533765457,-2.97528883008141,2.5918348728539,0,-1.58441937247602,0,1.09642630113739,11.835427,0.70017023,-0.445986101058937,NA
"27","LOLMUL",-3.4340086774382,0.30607368888911,1.45381579235122,0.647408386995026,-0.368933189197155,0.387857690584449,1.09857297054696,0.869522980175131,-0.416793421158052,0.815175633866665,-0.166956829585516,28,"annual","Poaceae","Non-Native","Grass",1.54919333848297,-0.763451001845815,1,24.1925739458779,0.416038961038961,17.1969696969697,0.809284418188988,1.69860791086434,-1.97339010387793,2.68946621591085,2,1.06366243924159,0,2.43274875573566,30.3076164705882,1.41024605882353,1.7393187985898,NA
"28","LOMMAR",-1.94140665117181,1.13970239530629,-1.32349674414437,0.988572255280176,1.43340742948153,-0.46211108525205,0.704155630021052,-0.165955068780518,0.239370720078879,1.05748649394872,0.616917572794686,29,"perennial","Apiaceae","Native","Forb",2.14476105895272,0.197062250403682,0,12.5815245702379,0.446851680542707,35.5164970706136,1.81533763992046,2.22780449775705,-3.1961209221591,2.71316244932824,2,0.0929242357021013,0,3.1013612581708,27.825987,5.4241036,3.69118087880336,NA
"29","LOTHUM",0.417443956895386,1.84866950637563,-0.0161659059153558,-0.613934195663669,0.405575872439156,0.379582312669362,0.663833983504846,-0.532778790126234,-0.316283336182325,-0.947118783793218,-0.0614810457541246,30,"annual","Fabaceae","Native","N-fixer",1.61245154965971,-1.81119325937621,0,13.2372424209731,0.412008059100067,31.124916051041,1.12824390379271,0.883592152888319,-3.37275459263362,2.70068455563839,0,-1.10593791567203,0,1.85925698322508,11.572741,2.0783535,1.33596055364594,NA
"30","MEDPOL",0.756081866538866,0.423769801064404,-0.753196406932437,-1.26420006556689,1.31078222591803,-1.0268026638861,-0.165691077107036,0.866887152816829,0.466410461132828,-0.17921459204093,-0.307101161007667,31,"annual","Fabaceae","Non-Native","N-fixer",1.26885775404495,-1.14603016871309,0,8.92220694826294,0.514376801152738,57.6512968299712,1.17658362175655,1.13490657657705,-2.65414607075966,2.65735583125644,1,-2.61600712064137,0,1.99162269786751,23.687946,1.8567804,1.48495723254919,NA
"31","MICDOU",-1.70662753950356,-0.284135643101007,-2.06188727782916,0.251125959638883,-0.605646518003882,0.716166027154825,-1.12779346080373,0.969263318745088,-0.351032381379526,0.107744888644282,0.0794187866083048,32,"annual","Asteraceae","Native","Forb",2.68328157299975,0.0811796085706738,0,21.5573205454818,0.503683473389356,23.3648459383754,0.598612116942107,1.82927398864928,-1.79332723989442,2.4905274117614,1,-1.13784512469487,0,2.59469452876439,13.89008905,1.00024304285714,1.21328479852946,NA
"32","MIMDOU",0.236338356881396,0.37887156681932,1.59409086350824,1.42945098852397,0.0427745124473298,0.158383479211149,-1.97744169612461,1.24126408212398,0.485472590905547,-1.23557224065669,-1.04763910331128,33,"annual","PHRYMACEAE","Native","Forb",0.836660026534076,0.0533250697852632,0,29.1386826347305,0.460810606060606,15.8143939393939,1.26415497533427,-0.0208641403018092,-2.82115488882226,2.66707885048752,1,-2.44453292468547,0,0.81145461203014,17.319935,0.6115411,-0.825711726445732,NA
"33","MIMGUT",3.9316049813053,-0.888421237775546,0.646861649307344,-0.650359650016375,-0.0522960918655323,0.875606863444694,0.0139284655300317,0.522347795240186,-0.275552593804628,0.355785538670556,0.271892549883788,34,"perennial","PHRYMACEAE","Native","Forb",1.18321595661992,-1.24214399146524,0,12.274753407123,0.552800949474398,45.0356052899288,-3.58045017367417,-0.598745249452261,-3.71163513164408,2.67060022361542,0,-2.40521132798441,0,0.273020210748127,10.8619017,0.38110532,-1.89167874863159,NA
"34","NASPUL",-2.64200081549353,0.463043861483639,1.34318235047581,-1.19174584574301,0.911169006582557,-1.16762733726646,1.27104031468457,0.46344086079654,-0.158423142367083,0.526270808682424,-0.330839646046086,35,"perennial","Poaceae","Native","Grass",0.948683298050514,-1.38930676057088,1,12.8534535142799,0.406909265790317,31.6575825585123,1.52825677922226,1.84008928936019,-1.84705579965726,2.69248206787938,2,-0.30893763314468,0,2.55102236400242,20.11833,1.1211586,1.66270144662389,NA
"35","PETPRO",-1.61596095737846,-0.0484777751082114,3.69610313409678,-0.959036628783221,0.396906629445205,0.744635934072199,-1.76374449850833,-2.13865223124517,-0.84616842054278,0.688394350232655,-0.176262640540194,36,"annual","Caryophyllaceae","Non-Native","Forb",0.974679434480896,-0.72785754967314,1,20.5179856115108,0.257239215686275,12.5372549019608,-1.43478775114931,0.186775124920807,-3.12260612094121,2.43686427593443,2,-1.63019970968674,0,0.990325309906023,8.300277,0.70903314,-0.672971407205142,NA
"36","PHLGRA",-0.207439403874677,-0.293213328237563,0.559951916701403,0.671434297318042,-1.75085308448478,-2.43575971259454,-0.0228713299008404,-0.23308030114711,0.129637024161538,0.0813585789982868,-0.294185834617987,37,"annual","Polemoniaceae","Native","Forb",1.09544511501033,1.82947733441675,1,15.9009691848907,0.470654652445752,29.5991173225451,0.736458075197072,1.03931136953725,-2.49396550253776,2.70340302762697,0,-1.46488190172943,1,1.87501073167237,18.122561,1.7371311,1.29915109361491,NA
"37","PLAERE",0.467534797388026,0.285282549952142,-1.38718657113045,1.87725989267727,-0.957818639001058,-1.79490515102851,-1.66352280311575,-0.783847117340865,-0.971953100028091,-0.0838631684467178,0.123683367490397,38,"annual","Plantaginaceae","Native","Forb",2.28035085019828,2.80064501142519,0,16.294731610338,0.444843962008141,27.2998643147897,0.590117280240401,0.876239232113229,-2.71738223940957,2.71229071464862,0,-2.28641660038899,1,1.70504875612542,9.0336294,1.3427315,0.88966055541865,NA
"38","SISBEL",0.956879771824157,2.22664244511774,-0.759139830997711,0.82237347676404,-0.494956755630782,0.676623488080547,-0.0860567286068342,-0.546710075512793,0.340831751760726,0.158922589156301,0.116357441520422,39,"perennial","Iridaceae","Native","Forb",2.32379000772445,-0.503483825609335,0,17.1212853346219,0.461060507482108,26.9290826284971,1.1986913821362,0.704561958388986,-4.47598759235427,2.70398233433705,0,-1.13784512469487,0,1.65445471881587,13.89008905,1.69060085,0.944402584876749,NA
"39","TAECAP",-3.51088602515398,0.798311434373954,1.45002642085484,0.160060771434149,-1.15210621013615,0.264680336325292,0.874821209441249,0.79155195486518,-0.506496454142222,-0.489669952631349,0.118330632027237,40,"annual","Poaceae","Non-Native","Grass",1.4525839046334,-1.12736413223507,1,26.4853942455524,0.388742746615087,14.6776273372018,1.24468039230201,2.04376234195817,-1.75793922341071,2.67803832976797,1,0.565024676346138,0,2.74889254741537,30.287136,1.2275138,1.89611460466051,NA
"40","THYCUR",-0.961210888332245,0.146060125301132,1.69836037217125,2.26829208440422,-0.712184062915886,1.61334899798395,-1.28563572442855,1.55009420410941,-0.108201600821294,-1.13377101049015,0.30316509884148,41,"annual","Brassicaceae","Native","Forb",1.2747548783982,-0.188849268380764,0,36.3284031085485,0.445615006150062,12.2662976629766,-0.435331707714458,0.728966549455396,-2.750019002344,2.69158755556922,1,-0.840116651545037,0,1.61291069755159,18.8748977777778,1.58055311111111,0.846675238026694,NA
"41","TRIALB",0.528594032745039,0.72814585634637,-0.360160498623894,-1.01132834653695,1.3476154955239,-0.555490801507352,0.0866123420742421,0.285817345342419,-0.600638433565063,-0.0892101140097936,-0.348351959496081,42,"annual","Fabaceae","Native","N-fixer",1.54919333848297,-1.30505304566076,0,9.15456202004425,0.457014294996751,49.9220272904483,0.65346891830259,0.813421244361218,-2.53764768704783,2.70091917429625,1,-2.02064616838938,0,1.61050352446787,16.015394,0.95276329,0.536299199617836,NA
"42","TRIFUC",-0.502158650428413,1.72739240326025,0.683343065941665,-0.169158310016508,1.28136096163165,0.895316798463005,1.15377412830811,-0.207547767587391,0.505244473358078,-0.633252663345632,-0.377919249693912,43,"annual","Fabaceae","Native","N-fixer",1.18321595661992,-2.18819101488774,0,15.6320550388585,0.416624787775891,26.6519524617997,1.76009678871921,0.944001264009538,-3.57998677720462,2.68430366048664,1,-0.134872199676118,0,1.94836601665657,7.5072708,2.3663981,1.49293202837231,NA
"43","TRIGRA",0.0431126957814992,0.885440965465555,0.557459093494606,-0.49583266223684,1.27611005251368,0.277435981164059,0.300907693854958,-0.452464753370848,-0.793056606566344,-0.3471857934357,-0.190423165195974,44,"annual","Fabaceae","Native","N-fixer",1.4142135623731,-1.45408374490829,0,12.6807862407862,0.397250615763547,31.3269704433498,0.226757014884045,0.649398825085779,-2.86597495753763,2.6853240239751,1,-1.13784512469487,0,1.46392335042526,13.89008905,1.0679811,0.398854841690946,NA
"44","TRIWIL",0.566715121041051,0.703458064071193,0.63048364843405,0.00976417670976357,1.49407280559266,-0.940786084376135,0.111317228936497,-0.892372832028397,0.149605476748384,-0.313318361585537,-0.138346267427162,45,"annual","Fabaceae","Native","N-fixer",0.894427190999916,-0.269145058659795,0,10.0903662775154,0.412323379461034,40.8630735615441,0.807624759207602,0.694655342711459,-3.42302817469738,2.70145292865829,1,-1.58899110051253,0,1.60961775626123,15.940127,1.542147,0.841572013252773,NA
"45","UROLIN",-3.92317339574486,-1.73915048713852,-2.72316264862428,-0.807058861310161,-0.831301212114803,2.27784358524575,-1.03650106648249,-1.3269044955182,0.648889061276023,-0.318929890289893,-0.196118374357516,46,"annual","Asteraceae","Native","Forb",2.66458251889485,-0.0200922645920173,0,20.4140722291407,0.443190266982089,21.7100371747212,0.738395365033081,2.48844060633455,-1.58131050629991,2.02543418009614,1,0.568458716594707,0,3.19483919582357,13.35088,0.6979545,1.29396869509534,NA
"46","VICVIL",-0.0195225205640547,4.52475990553226,-1.39114743313723,-0.808295373388525,0.197025572292786,0.334379593764991,-0.56363461533607,-0.715291345331407,0.251858511846253,-0.349641227060665,0.0655181075285852,47,"annual","Fabaceae","Non-Native","N-fixer",2.82842712474619,-2.06007996223338,0,13.9217009787378,0.392607868020305,28.2011421319797,3.78818052335087,1.46750478674537,-4.51847753899351,2.71057703426833,0,-2.23940327300943,0,2.48493873260667,4.058337,4.0370574,2.62831069801307,NA
"47","VIODOU",0.0761558386037049,0.850830101225072,-1.77372799703205,0.253835947709502,-0.234453598919628,0.0310179234767478,1.58823956708983,0.185460966198298,0.267452947639529,-0.226238703570389,-0.355452047186408,48,"perennial","VIOLACEAE","Native","Forb",2,-0.661378212524882,0,11.7572475953454,0.522243800418285,44.4188825814162,1.56786100340795,1.29514371096515,-2.93813699026008,2.68323152218584,0,0.0779446775775171,0,2.12794724872851,38.127236,1.9852929,1.68173423883391,NA
"48","VULMIC",-2.7840374076592,-2.29252725426282,-0.00741675772439976,-2.57991398998211,-1.10556345579778,-0.078794515987441,-1.29703665915705,-0.91642677145276,1.32068236070218,-0.102741571986078,0.0219661542047058,49,"annual","Poaceae","Native","Grass",1.09544511501033,-0.172837636467478,1,16.4332819357134,0.443214971209213,26.9705694177863,-0.198298511317095,2.26396753035336,-1.65743034914794,2.10188307317455,1,-1.5744310866138,0,2.94112266756539,37.7330844444444,1.08324506666667,1.48060328225625,NA
"49","ZIGFRE",1.27275294406317,-1.52072090277077,1.6714081900476,0.76321485703272,-2.30162061683887,-0.103084993581906,0.405562307443137,0.653732754353042,0.516645848441498,0.576283571522139,-0.220271651721178,50,"perennial","MELANTHIACEAE","Native","Forb",0.836660026534076,0.641015874618471,1,21.8346744696416,0.547669724770642,25.0825688073394,-2.17526757357652,0.0233909072028181,-3.08309145239952,2.63705229916089,0,-0.779515702407045,0,0.899039949051535,10.4153802,0.58495235,-0.807933468453649,NA
"50","RIGLEP",-1.09099306468221,-1.30208338105917,-0.737798603246562,-0.685035608348229,0.488653708718827,0.0068349185340183,-0.255790802187428,0.200743327827406,-0.0390302448408829,-0.614013344184902,0.203659196879746,51,"annual","Asteraceae","Native","Forb",1.34164078649987,-0.330782458023401,0,14.968,0.472940813810111,31.596794081381,-0.323240167852495,1.67686638488674,-1.71755124321614,2.47112828033668,1,-1.13784512469487,0,2.38929619740638,13.89008905,0.62926691,0.709369779744966,NA
"51","SIDDIP",-0.464273299580941,0.610512035087851,0.546665561012105,1.83161664426535,1.54484984539753,-0.806769952216626,-0.432069028853494,-0.859132050469714,1.44329399109228,0.684692693568451,0.0321680267054893,52,"annual","Malvaceae","Native","Forb",1,1.22334880257496,0,15.9110717840947,0.436444174757282,27.4302184466019,1.59678824163875,1.03931147564669,-4.25746296858371,2.66875617017102,2,-0.862064654801078,1,1.98525228340817,20.92946,2.2068658,1.51081974928095,NA
"52","ANCFIL",1.12456982513879,-0.771477019379601,-0.914845568275912,-0.575412416634491,0.0542129286619316,-0.393943209662085,0.677655095980091,-0.285567934894159,-0.570079396282933,-0.342849592827577,0.0461997256978781,53,"annual","Asteraceae","Native","Forb",1.48323969741913,-0.270789271314439,0,8.68064960088081,0.496955562559092,57.2486605735897,-1.00996059107355,0.809484104433864,-2.39801543820655,2.61661479666721,0,-1.19441750198131,0,1.59533813612726,11.898513,1.08570697,0.451353230504206,NA
"53","ATHPUS",-0.0912617870661831,-0.613240614008074,0.438072968642444,0.320292515725148,0.560491904015171,-0.329160031469183,-0.414312851809273,0.551845126285113,-0.727112776652103,-0.520815104688651,0.55665860045406,54,"annual","Brassicaceae","Native","Forb",1.18321595661992,-0.0577932093401856,0,17.7886990801577,0.450639147802929,25.3328894806924,-1.04344251753464,1.10795594488236,-2.18479696093263,2.68820452926839,1,-1.59037238679597,0,1.99697931458637,35.7810395238095,2.2157284952381,1.53936781809375,NA
"54","BROMAD",-2.75016675194439,-0.538108245200691,0.746694990694368,-0.496558172485545,-0.535787419928792,-1.07205699594303,1.62637056013343,-0.0122813179911487,-0.266130812537464,0.027980644473722,0.445903361653859,55,"annual","Poaceae","Non-Native","Grass",1.04880884817015,-0.265055997775891,1,15.1281943862589,0.421435478492831,27.8576192064021,0.303693207390762,2.28623558521223,-1.64604392218773,2.63885035309468,1,0.50823809900931,0,2.98790491958982,24.772517,0.93060596,1.84970411094688,NA
"55","CASATT",2.35049323429858,-1.27179667008823,-0.343996147248016,-0.148498263673817,-0.394139437664242,0.74436527663491,0.661037486861101,0.452891750486294,1.02926619752807,0.000919023040224464,-0.00518906478698435,56,"annual","Orobanchaceae","Native","Forb",1.07238052947636,-0.608966553377488,0,13.6512120932805,0.58631037212985,42.9493269992082,-1.78943217946896,0.274705185695364,-3.50283765921747,2.55443504043068,0,-1.10171466606813,0,1.16507374103779,13.748108,0.9350374,-0.259582936947331,NA
