"","Line","habitat","watering","fertilization","WFtreatment","Plot","origin","SCT_CWM","Mass_CWM","SCP_CWM","Carbon_CWM","CN_CWM","Length_CWM","Starch_CWM","Shape_CWM","Disp_CWM","Texture_CWM","Compact_CWM","PC1_CWM","PC2_CWM","PC3_CWM","PC4_CWM","PC5_CWM","PC6_CWM","PC7_CWM","PC8_CWM","PC9_CWM","PC10_CWM","PC11_CWM","WFtreatment_order"
"11","2","Harsh","none","none","C","16","Non-Native",0.316565414253083,0.231192701498637,-0.144953273731096,0.0894324518805891,4.12495112569444,0.47669591431563,0.213836477987421,-0.382466243209512,0.213836477987421,0.0234885003097761,0.56665515786319,-0.629698942389487,0.0710873395608715,0.122414058757515,-0.0730117870553325,-0.183790671807564,-0.137191563865884,-0.181516914806073,0.0870682447945453,-0.0432792101263231,-0.00865731638829746,-0.0550676707901849,"C"
"12","2","Harsh","none","none","C","16",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C"
"13","2","Harsh","none","none","C","20","Native",0.820101934427599,-1.44211894314267,-0.430263497395682,0.356885866797583,6.52493598731387,0.234022817429447,0,-1.7602016676622,0,-0.708860536304102,1.8633806147458,1.23984311378014,-0.900367800638968,-0.124627547282101,-0.454498404272857,0.00971868899215312,-0.0486849876552239,-0.678049519241978,-0.2282883219401,-0.417124962015983,-0.328258178665275,0.0349348773437898,"C"
"14","2","Harsh","none","none","C","20","Non-Native",0.588319979173714,0.485984192704415,-0.290241452584288,0.120262618409231,6.8799980892811,0.545058791497823,0.285714285714286,-0.574683830510688,0.428571428571429,-0.0153059448662443,0.77122974915685,-0.907758612838616,0.357509103277743,0.175604373540593,0.0385033399279766,-0.220262980097185,0.0377070665422761,-0.0947678550585081,0.316362305720638,-0.144630393868512,0.144435076491219,0.0347899047175412,"C"
"15","2","Harsh","none","none","C","20",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C"
"16","2","Harsh","none","none","C","42","Native",1.73590129555697,0.374355773684328,1.57414529925928,0.349421978840897,12.8116486994165,0.724907627487201,0,-2.08687399328332,0.317073170731707,-1.6828341205626,2.10405544470505,0.198382975177578,0.23884169279213,-0.904783933929405,1.23407698268998,-0.249896077081943,-0.861482559478179,1.24754857365068,-0.308126150098791,-0.710299547893914,-0.0299358430432921,-0.0881300254544963,"C"
"17","2","Harsh","none","none","C","42","Non-Native",0.20194500217453,0.0784040650167049,-0.0812222191996402,0.0916223063774901,3.63049530993364,0.509732685609995,0.219512195121951,-0.369089731491111,0.219512195121951,0.16155857415771,0.572052962290441,-0.648540437103522,-0.147707864695635,0.192673074680802,-0.0894510139612665,-0.141131635487922,-0.205414959486694,-0.324160833563705,-0.0291142980939972,0.0197499868780768,-0.0373703232222911,-0.0946110512277438,"C"
"18","2","Harsh","none","none","C","42",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C"
"19","2","Harsh","watered","fertilized","WN","19","Native",0.0690147053564385,-0.0449356034489618,-0.0584209340236392,0.0241961777325771,0.730670376005524,0.0400543233928737,0.0135135135135135,-0.150013721565774,0.0405405405405405,-0.0845315224863236,0.137069342496489,0.0195747730119514,-0.0195878075182635,0.0221841152652642,-0.060093737182914,0.0139498403961584,0.0169253750738049,0.00814089861136822,-0.0171796030525185,-0.00719290957252851,-0.00667205636904701,0.00118964053185695,"WN"
"20","2","Harsh","watered","fertilized","WN","19","Non-Native",1.42166322170684,0.754799018102521,-0.7211256165919,0.393031212265558,22.7747550659327,1.63715968308374,0.945945945945946,-1.8599012738318,1.85135135135135,1.02519913108497,2.53604817485669,-3.26017887330497,0.199964159030579,1.33720814245415,0.548939807914055,-0.275372528753407,0.329533219395884,-1.0473662559174,0.728282861000207,-0.345621523832996,0.640673084746478,0.127365220971815,"WN"
"21","2","Harsh","watered","fertilized","WN","19",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WN"
"22","2","Harsh","watered","fertilized","WN","37","Native",0.512007776576612,-0.268744939574486,0.179620316944958,0.165233106136578,6.43356735320577,0.39096587560001,0,-0.840485416019563,0.297297297297297,-0.633480524750461,0.989789342703749,0.0200619727030105,-0.163935319157314,0.035587991163076,0.228089548554323,0.122184764993306,-0.191920119796705,0.247008954572075,0.117509887068372,-0.263652844141296,-0.196576652930385,-0.174733638756475,"WN"
"23","2","Harsh","watered","fertilized","WN","37","Non-Native",0.940605888608125,0.485658190854504,-0.460855852335106,0.263142232519532,14.8641503451802,1.11181302569516,0.632432432432432,-1.23115275509348,1.20540540540541,0.656289057420456,1.69550027126852,-2.14596344396546,0.111897902592377,0.8619700995092,0.33184443249617,-0.192733731694798,0.157022892741548,-0.708835379556811,0.461099164274946,-0.234825523180898,0.411520705665517,0.0640666258782005,"WN"
"24","2","Harsh","watered","fertilized","WN","37",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WN"
"25","2","Harsh","watered","fertilized","WN","39","Native",0.168575152752777,-0.092268345930431,-0.0356326809811347,0.0572143558403839,2.2043903480667,0.139469378806291,0,-0.297250646877035,0.127906976744186,-0.201846799974905,0.343322736039533,-0.00816307183660407,-0.036925979384439,0.0396605335374576,0.0170427316050227,0.080075198258886,-0.0216939068437426,0.0455090675415107,0.0613958067808156,-0.0802636629761758,-0.0666891218117696,-0.0578264164271209,"WN"
"26","2","Harsh","watered","fertilized","WN","39","Non-Native",1.06621800185997,0.475645161722706,-0.455349488245419,0.364190250884994,17.114288129415,1.77958971124112,0.872093023255814,-1.57221592132784,1.25581395348837,0.727862053505936,2.31043784631631,-2.72133583454274,-0.207407103408666,0.937458008407336,0.035196850223094,-0.409608765002664,-0.362412871770136,-1.1277316625246,0.260608907800135,-0.162953548448606,0.227697967995562,-0.155149071596605,"WN"
"27","2","Harsh","watered","fertilized","WN","39",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WN"
"28","2","Harsh","watered","none","W","15","Native",0.147173367155882,-0.805404394480694,-0.250740340132216,0.114836119309262,2.23811675437523,-0.0900933554076831,0,-0.584519650927799,0,-0.157179922293065,0.592095470106961,0.58540714845446,-0.463797760243325,0.211316871449174,-0.175619684067934,0.0247260429813079,0.134133619420418,-0.317906963361059,-0.0804991371333309,-0.15907778373961,-0.121261334832532,0.0442160893758077,"W"
"29","2","Harsh","watered","none","W","15","Non-Native",0.843675488562659,-1.30792344010171,-0.627856050354202,0.300543492260947,10.7410847989097,0.345710504542342,0.092,-1.84590272698091,0.176,-1.75753552890874,2.03272013944426,0.718594836162692,-0.223978701678585,0.833526395618798,-0.737180893010344,0.160875627277577,-0.112825823755282,0.46610273352635,-0.473205408545525,-0.955551402877852,-0.865129097689842,-0.246122148541841,"W"
"30","2","Harsh","watered","none","W","15",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"W"
"31","2","Harsh","watered","none","W","41","Native",0.693801591355674,-0.0181352920267381,0.174292352022518,0.184456983696699,6.91534557704372,0.506989551455995,0.0652173913043478,-0.986054007584408,0.391304347826087,-0.730230964918754,1.06968594674451,-0.19828150299061,-0.117026149442503,-0.140939481004112,0.0653815180998348,0.0557044585594379,-0.149777653533059,0.410065528975337,-0.00320406973417432,-0.16362675325073,-0.0437262968275033,-0.0805607762991314,"W"
"32","2","Harsh","watered","none","W","41","Non-Native",0.559917103010925,0.181745127972358,-0.186191207826547,0.249013402310847,9.38551932311516,1.33392176620563,0.565217391304348,-0.988434931246033,0.608695652173913,0.325622064798926,1.53653446465397,-1.62160342221872,-0.397038782721226,0.457967988033015,-0.238233830259369,-0.322452223628757,-0.602236959106527,-0.815235782487191,-0.0226997398837086,0.0191494540643191,-0.0581069432584806,-0.250798387498481,"W"
"33","2","Harsh","watered","none","W","41",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"W"
"34","2","Harsh","watered","none","W","43","Native",0.624676855218622,-0.206535203077703,0.293493975324016,0.181359347196855,6.98177331876115,0.421307491183536,0,-0.950366909229075,0.307692307692308,-0.729293238816993,1.08730457073067,0.030397037270009,-0.122457754001178,-0.0508245060906381,0.308426226053453,0.0971191214842248,-0.245825713818548,0.338602846045881,0.0832954775533007,-0.304891906986232,-0.173923210534606,-0.164930686119881,"W"
"35","2","Harsh","watered","none","W","43","Non-Native",0.529764993356501,-0.299749191226915,-0.424016164738199,0.236527588077276,10.4152535813823,0.866124350054677,0.365384615384615,-1.24196622023211,0.442307692307692,-0.220785705074206,1.53924430344966,-0.888818410305875,-0.333582244629096,0.753344923122377,-0.346022283714031,-0.160595228515638,-0.108576649403861,-0.310652712728746,-0.241750107739111,-0.15949607908015,-0.411138262393615,-0.182155092721692,"W"
"36","2","Harsh","watered","none","W","43",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"W"
"37","2","Lush","none","fertilized","N","18","Native",0.0593857135880006,-0.0117136610313573,0.00317482728365273,0.0183047247034218,1.14332041288974,0.0330325011898985,0,-0.111715655757475,0.0357142857142857,-0.0498517899884522,0.112215294584339,-0.019453536484186,0.00611432596803383,0.0386291243258013,0.0632279816645558,-0.00378819658048234,0.0350339248621029,0.0376301044372156,0.0334690421362387,-0.0132596170859366,-0.0348110666787755,-0.0101617206642932,"N"
"38","2","Lush","none","fertilized","N","18","Non-Native",1.1873268468812,0.686689157563266,-0.704195903265047,0.395651170139053,22.1116751742309,1.84404782138808,0.958333333333333,-1.83447379170194,1.61904761904762,1.11635861111906,2.52452625330977,-3.33893894508565,-0.114139811693248,1.34819641230459,0.308771651464988,-0.405413718802033,0.185321940399332,-1.19845204309906,0.449669273393042,-0.0397054507799312,0.30544004979852,-0.00324501394591508,"N"
"39","2","Lush","none","fertilized","N","18",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"40","2","Lush","none","fertilized","N","24","Native",0.0209523973092637,0.0213052836871382,-0.0219273305828315,0.00842691128510931,0.265542432875078,0.0171260179970216,0,-0.0600770585618402,0.0184049079754601,-0.00811941277102869,0.0492782124255228,-0.00156781083204115,0.0144288253064188,0.00523774080188177,-0.000210497066222245,0.0194764417318307,0.00277029693265184,-0.0170040573763136,-0.00036143848044532,0.0106737794241057,-0.00554884106714274,0.00586527163699152,"N"
"41","2","Lush","none","fertilized","N","24","Non-Native",1.51552979852621,0.789038131057636,-0.745624221026487,0.40915952236916,23.6927594849873,1.66684815093414,0.975460122699386,-1.93612192094275,1.95705521472393,1.02017544284823,2.63972478579872,-3.34703901838944,0.254168560708169,1.3725558321321,0.602064879513328,-0.257720673690215,0.347560059978507,-1.05143818633058,0.811081978488833,-0.410758651489255,0.716567253383645,0.149594634762896,"N"
"42","2","Lush","none","fertilized","N","24",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"43","2","Lush","none","fertilized","N","26","Native",0.0529111116573452,0.0188227389408752,-0.0477077493303131,0.0172903794854802,0.617179039015609,0.0340115376669258,0,-0.128886303255965,0.0317460317460317,-0.0314724577725572,0.106743984211006,0.00440181778806897,0.0353743414922043,0.0168593669925929,-0.00181432033672885,0.0312758054783684,0.0141032718200967,-0.0219683179653185,-0.00511695262925934,0.00129291503772177,-0.0168723603699525,-0.000136003124245913,"N"
"44","2","Lush","none","fertilized","N","26","Non-Native",1.41913634806694,0.760349175485349,-0.731498723965025,0.398716408297712,23.0601003483974,1.67876395223625,0.96031746031746,-1.88440133239279,1.85714285714286,1.05126027796749,2.57014728830879,-3.31650239139108,0.17369423274119,1.35993799580409,0.536122918504072,-0.291262743490577,0.325863983437921,-1.07607189630627,0.713254822158141,-0.319747587297856,0.61795747019565,0.118204324532593,"N"
"45","2","Lush","none","fertilized","N","26",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"46","2","Lush","none","fertilized","N","31","Native",0.012654716113582,0.0188245645852322,-0.0234031124586924,0.00445588008316461,0.167187754426294,0.0100962702033106,0,-0.0382886286332045,0.0106951871657754,-0.00144248341899591,0.0287091300586806,-0.00508208055506352,0.0183810424264688,0.00758372861676684,-0.00404525004555559,0.0133940931255674,0.00808728399156278,-0.0129984374579226,-0.0028091480153974,0.0065356196693058,-0.00611852671142362,0.0040292699402213,"N"
"47","2","Lush","none","fertilized","N","31","Non-Native",1.50859583156523,0.794629375018006,-0.744154270688904,0.414702031914796,23.6042559168022,1.69901424574003,0.966131907308378,-1.94958765256822,1.93048128342246,0.950517807212387,2.65468459755167,-3.31011484863548,0.224004778937831,1.32594365542226,0.551266138651615,-0.26017317249598,0.309846643426759,-1.0249121137817,0.811002253262465,-0.367710494040121,0.676752801339744,0.132731444851732,"N"
"48","2","Lush","none","fertilized","N","31",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"49","2","Lush","none","fertilized","N","34","Native",0.00646566096513618,-0.00570187168051716,-0.000315809887104839,0.00246250900438759,0.0972060059025011,0.00605440407039541,0,-0.0119387812072821,0.00546448087431694,-0.00869055949068836,0.0146896422364393,-0.000271278670225241,-0.00339550716619505,0.00243588378688737,0.00149848374467069,0.00320313770692914,-0.00153976411933521,0.00216415197099144,0.00309476774819345,-0.0035878073283104,-0.00335031832298982,-0.0030496619265626,"N"
"50","2","Lush","none","fertilized","N","34","Non-Native",1.24480790807409,0.751635683904932,-0.766235051066913,0.409637227437322,23.3751225408767,1.90743715426043,0.989071038251366,-1.904080832165,1.66120218579235,1.1294055089203,2.62162502361285,-3.47443971249037,-0.0631200125393268,1.41587445195786,0.334373306859344,-0.446752124111408,0.237732552479292,-1.2038156808988,0.505385348933524,-0.0452805663974683,0.270960902054202,0.00276274703469753,"N"
"51","2","Lush","none","fertilized","N","34",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"52","2","Lush","none","none","C","14","Native",0.938220547879926,-0.0865031584806867,0.275734069600249,0.272638850879206,10.5293932077365,0.85398218158362,0.201492537313433,-1.38282420391784,0.514925373134328,-0.928106403723771,1.53350693647449,-0.549649944432022,-0.450464342831909,-0.150087941517313,-0.0729264451287915,-0.168002928389757,-0.169373938654965,0.578513638586504,-0.149209694701381,-0.0438141582123062,-0.0889650117855983,-0.104335209743873,"C"
"53","2","Lush","none","none","C","14","Non-Native",0.21932091978934,0.217548491705491,-0.272478031481089,0.157326116693412,8.11586690813526,0.941358021393565,0.388059701492537,-0.69640419137708,0.388059701492537,0.53652080546241,0.973839032726144,-1.40672988093018,-0.36303920102663,0.545377806905334,-0.130713097632467,-0.30403783609665,-0.0534364751498486,-0.618354164449523,-0.111789523641768,0.322050594783222,-0.243386134986557,-0.133397330133151,"C"
"54","2","Lush","none","none","C","14",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C"
"55","2","Lush","none","none","C","21","Native",0.106352244906112,-0.0103064192921356,-0.0167942496743801,0.0314915076168118,1.09451592264754,0.0694752883789329,0.00602409638554217,-0.179505839432933,0.0662650602409639,-0.0993212743094604,0.190763078882924,-0.0118521582366111,-0.0039374711917346,0.00525636784286539,-0.00282257086379017,0.0378466223158396,-0.0144952712639709,0.0202322794192446,-0.00744565672666727,-0.0391214367255298,-0.0224510351926457,-0.00337140470458975,"C"
"56","2","Lush","none","none","C","21","Non-Native",1.49609768555496,0.922239505638582,-0.758856702263533,0.386423409218051,22.3061201386794,1.65023228110389,0.927710843373494,-1.83142625267683,1.71084337349398,0.777736567235662,2.48869752400873,-3.14557244420334,0.394419232409471,1.14898820217065,0.436504246737373,-0.374202613486329,0.274514573734087,-0.874740906354799,0.770273891616506,-0.352214634752918,0.576889584570926,0.116714407372745,"C"
"57","2","Lush","none","none","C","21",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C"
"58","2","Lush","none","none","C","28","Native",0.047573976811196,0.0235426453925548,-0.0380951941728005,0.0150671417114529,0.521917888288424,0.0261115007481589,0,-0.12542168430621,0.0164835164835165,-0.018172087387504,0.0888776340141194,0.01653901743126,0.0408525789848453,0.0065802321247392,0.00871211186970254,0.0147537454894916,0.0182825452959482,-0.0263354623069643,-0.00801933761094204,0.0157308311920806,-0.00815458716075434,-0.000404794594782197,"C"
"59","2","Lush","none","none","C","28","Non-Native",1.57063637523079,0.918327568493345,-0.77696878640644,0.403003829576074,23.3627728367875,1.67889461522311,0.967032967032967,-1.91325574960447,1.85164835164835,0.859294029644628,2.60122614641422,-3.28249343502719,0.402925319402234,1.24092058969797,0.520438228348275,-0.339942138291594,0.314991364290056,-0.934587510213566,0.830715034497146,-0.415901416521238,0.671179281351233,0.142806836706863,"C"
"60","2","Lush","none","none","C","28",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C"
"61","2","Lush","none","none","C","29","Native",0.0809941474497572,0.0445572884303687,-0.08734626321905,0.0283594136390605,1.08383684374112,0.0645006417263529,0,-0.202905106355673,0.0717703349282297,-0.0461191714275478,0.179837278534351,-0.0233966052231965,0.0541718055705434,0.0422375809989171,-0.00720490675267217,0.0718630913342693,0.0228186562959294,-0.0367313928866689,-0.00265581231834068,0.00158667063029493,-0.0351923278228952,0.00381253849987868,"C"
"62","2","Lush","none","none","C","29","Non-Native",1.42370759497524,0.76661691233869,-0.718133424958407,0.387765487423899,22.5028603566862,1.61198379934229,0.933014354066986,-1.83606893096442,1.82296650717703,0.982121219190785,2.50374973919759,-3.20767034518841,0.233223682845877,1.30246098151427,0.540858425561229,-0.279303924403556,0.324484226573039,-1.01090397619586,0.736620349837681,-0.357750624474255,0.637602859693692,0.129208967494367,"C"
"63","2","Lush","none","none","C","29",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C"
"64","2","Lush","none","none","C","35","Native",0.0313434690495343,0.0280585950239933,-0.043856730158963,0.0112616788816596,0.428376584084326,0.0260924485888144,0,-0.085594419155937,0.0264900662251656,-0.0132118475882406,0.0711332153028365,-0.00976932180361944,0.0300298317166278,0.0170397523841291,-0.00569847756624905,0.0287630286231105,0.0131569955350663,-0.0215233238162639,-0.00146770543310974,0.00779253361695015,-0.0154261920242481,0.00378888798457696,"C"
"65","2","Lush","none","none","C","35","Non-Native",1.45092852090723,0.773810536318329,-0.741844803096585,0.404339605513409,23.4078116986152,1.69329843486252,0.973509933774835,-1.91220338133985,1.89403973509934,1.06035773804096,2.60771311218933,-3.35860120598474,0.19101824256295,1.3773899229415,0.55427130680281,-0.289297325393154,0.334762493045001,-1.08433399752233,0.736352324602627,-0.340004095161916,0.64298566001719,0.125483615935721,"C"
"66","2","Lush","none","none","C","35",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C"
"67","2","Lush","watered","fertilized","WN","17","Native",0.226672581930357,-0.190594793308042,-0.00795056676866762,0.0852726526688157,3.35016039766917,0.20765682283205,0,-0.41544646737076,0.188612099644128,-0.290521402029559,0.50670465450193,-0.0106680598156277,-0.116043609396003,0.0774168999311729,0.0573214453205744,0.108385788086634,-0.0494559006879554,0.0693982889981429,0.104025642337744,-0.120426557641567,-0.109931651512114,-0.100643327380697,"WN"
"68","2","Lush","watered","fertilized","WN","17","Non-Native",1.05841097022993,0.658769063191216,-0.870509394452519,0.3338792373353,16.9931493202456,1.47309918722047,0.651245551601424,-1.83534534236314,1.1067615658363,0.487845998381504,2.1236553142529,-2.23735994979979,0.216514174445715,0.87429287532648,-0.0860256548080002,-0.21058148254163,0.232173245243269,-0.837446414992668,0.165097142322202,0.0648089551483212,0.0467254904504353,-0.0532350703440845,"WN"
"69","2","Lush","watered","fertilized","WN","17",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WN"
"70","2","Lush","watered","fertilized","WN","22","Native",0.0115846165754601,-0.00225743515807858,-0.000836173004050959,0.00338400323845068,0.109054173587115,0.00435439760575128,0,-0.0274076784855244,0,-0.00658209366325937,0.0184190893630608,0.0100581060503053,0.0051684511896085,-0.00210801276712146,0.00616847391851294,-0.00243052481322942,0.00240122468079188,-0.00260088987056741,-0.00152279688633216,0.00233507927373784,0.000526330792056774,-0.00272989304871301,"WN"
"71","2","Lush","watered","fertilized","WN","22","Non-Native",1.53832600477271,0.805260020698291,-0.7594952573788,0.413115919758343,24.035797321415,1.6882267496717,0.993197278911565,-1.95923285527853,1.98299319727891,1.05473059352262,2.67113165700621,-3.41036539589379,0.267489258075755,1.39937147495988,0.615288810894697,-0.269657615038964,0.362197049982451,-1.07437083401829,0.814116714752349,-0.421906540746494,0.730094735132488,0.153903503729428,"WN"
"72","2","Lush","watered","fertilized","WN","22",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WN"
"73","2","Lush","watered","fertilized","WN","25","Native",0.127950909906419,0.165251521531197,-0.213809349417991,0.0447514732518796,1.67134899757677,0.0996286734563612,0,-0.375988649543391,0.101769911504425,-0.0244474714520783,0.285179164585595,-0.0399333721638142,0.167912339755332,0.0696266310660307,-0.0315933236832377,0.122922728372192,0.0739236564817819,-0.118248127660304,-0.0240527704072738,0.0580993697872597,-0.058059942796784,0.0324284329925374,"WN"
"74","2","Lush","watered","fertilized","WN","25","Non-Native",1.37967986316154,0.725262605525094,-0.684484201309776,0.372056415338663,21.6145414277824,1.52244798297278,0.889380530973451,-1.76028276475726,1.76991150442478,0.926842948423547,2.40353290926999,-3.05318305667614,0.239622774153689,1.25166441043531,0.544195368957027,-0.246884513967836,0.317218060048986,-0.955903421859645,0.736311438511804,-0.374104101582229,0.637003263330996,0.133088284476236,"WN"
"75","2","Lush","watered","fertilized","WN","25",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WN"
"76","2","Lush","watered","fertilized","WN","30","Native",0.0533615491837814,-0.0493504198854567,-0.0173020797053049,0.0179964872276616,0.515542795834126,0.00792380984463506,0,-0.136854565190561,0,-0.0504691495928217,0.0940210755390151,0.0806041159348527,0.00773951594680037,0.000724823421856638,0.0133553663611554,-0.0101757970345879,0.0176710986031562,-0.010788875709792,0.0010075429170643,0.003863727093454,0.0055994682395971,-0.0124471182666216,"WN"
"77","2","Lush","watered","fertilized","WN","30","Non-Native",1.53514540249696,0.912030904719937,-0.791253037872806,0.400040147193008,23.463937820091,1.69645871369746,0.965116279069767,-1.89198258176968,1.7906976744186,0.867317190713996,2.59368780163182,-3.29316075292908,0.391945480580175,1.26807528305548,0.503181586427519,-0.382012581696941,0.313885904660121,-0.945113918688501,0.805638375635591,-0.397444916268382,0.578976413950999,0.120856343903942,"WN"
"78","2","Lush","watered","fertilized","WN","30",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WN"
"79","2","Lush","watered","fertilized","WN","32","Native",0.0397779613547763,0.00402070591080328,-0.0482732012950643,0.0126303505761944,0.400534811568431,0.0169897056329427,0,-0.0943875785533388,0.0262172284644195,-0.0313265219131498,0.0803963582938734,0.0127525254290645,0.0261833953538436,0.0185446385267327,-0.0175546275637742,0.0313857538556031,0.0123352482153568,-0.0162881490161422,-0.00861626682999931,-0.0107182748168959,-0.0114135876547213,0.00535382979565744,"WN"
"80","2","Lush","watered","fertilized","WN","32","Non-Native",1.45702479244381,0.79102897822289,-0.756002330617858,0.404206554568623,23.3706133509583,1.68777824075891,0.943820224719101,-1.88910084819558,1.812734082397,0.903670223864686,2.60279933809094,-3.24774502197612,0.240610412393941,1.3199346094419,0.518829258762207,-0.315147198233413,0.299304769693014,-0.992798477243447,0.789078175744797,-0.35594318721049,0.545388415818215,0.104149777847556,"WN"
"81","2","Lush","watered","fertilized","WN","32",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WN"
"82","2","Lush","watered","none","W","13","Native",0.21971424146083,0.0105994564655967,0.0549496250588242,0.0684981742542488,3.01783372190412,0.172522293640009,0,-0.413312015561766,0.221719457013575,-0.137504001474719,0.423909206702084,-0.120164758449852,-0.0180169550879562,0.0560640453002176,0.159036433786403,0.134618532964326,-0.00876529713089499,0.0553335592224485,0.0165603350289447,-0.0531368938259978,-0.0265135851437033,-0.0292843260200905,"W"
"83","2","Lush","watered","none","W","13","Non-Native",1.07935713998626,0.608837686491453,-0.617366302700181,0.348584801170695,19.5072715962655,1.58864240996283,0.83710407239819,-1.61880299236429,1.46153846153846,0.951455191552421,2.22410586472488,-2.90772802598129,-0.0590876862500704,1.17606986191772,0.305630343331338,-0.328017663243858,0.176450352103155,-1.02382571874162,0.444810955311845,-0.0801664705840461,0.321393875744092,0.0161517446496922,"W"
"84","2","Lush","watered","none","W","13",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"W"
"85","2","Lush","watered","none","W","23","Native",0.0404295111634388,0.0359791323547492,-0.0353366520360073,0.012838823485735,0.483809077089604,0.0288974202458762,0,-0.0982849701998504,0.0258620689655172,-0.0196170257998515,0.0811293687342682,-0.00831890973607109,0.0356368101399655,0.0112571904003824,0.00202062774175951,0.0263221041375796,0.00844823385860172,-0.0165567039468603,-0.00633940744978243,0.00614069612051059,-0.0158492971652184,0.00517303264565887,"W"
"86","2","Lush","watered","none","W","23","Non-Native",1.4971182817977,0.792145930848103,-0.74393531771189,0.403300080672752,23.448123258479,1.65710476416432,0.969827586206897,-1.91179707080152,1.92241379310345,1.02383557992601,2.60664410800215,-3.33061416512722,0.258852901683905,1.36051905637032,0.588050331353854,-0.272986473149846,0.348221119173237,-1.04728379473169,0.787288094216816,-0.400579688815103,0.697088910914033,0.145423091226163,"W"
"87","2","Lush","watered","none","W","23",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"W"
"88","2","Lush","watered","none","W","27","Native",0.039002089097467,0.0193007273038062,-0.0312311952227464,0.012352341403083,0.427878629137357,0.0214067258385808,0,-0.102823182629415,0.0135135135135135,-0.0148978374077736,0.0728636459034673,0.0135590142904924,0.0334917539425308,0.00539460471487628,0.00714236198326965,0.0120954129688625,0.014988392990372,-0.0215903339633671,-0.00657441191527681,0.0128964471935075,-0.00668529217683464,-0.000331858631758378,"W"
"89","2","Lush","watered","none","W","27","Non-Native",1.47328634294954,0.752048695487526,-0.71786804498459,0.409933923440853,23.178232678927,1.64941511046142,0.932432432432432,-1.91378995890283,1.90540540540541,0.876912383002907,2.61517843464793,-3.18726918821635,0.204012635023137,1.30152233131199,0.555152392454398,-0.221863898045502,0.284223800221918,-0.978711136675634,0.838828564394012,-0.370580648704377,0.657657559770565,0.128793914438218,"W"
"90","2","Lush","watered","none","W","27",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"W"
"91","2","Lush","watered","none","W","33","Native",0.0659988294244944,0.0543547456662617,-0.0957188949382392,0.0244886386269674,0.882166597582381,0.0632921861607417,0.0121457489878543,-0.180096331785968,0.0526315789473684,-0.0343207554031862,0.145017352421075,-0.0356776128244768,0.0374755808561861,0.0292715542872561,-0.048074469740907,0.035216259118635,0.0345368957855358,-0.0320398404896497,-0.0191806760110867,0.0392635343804808,-0.0209698514622382,0.0139050995624391,"W"
