"","Line","habitat","watering","fertilization","WFtreatment","Plot","SCT_CWM","Mass_CWM","SCP_CWM","Carbon_CWM","CN_CWM","Length_CWM","Starch_CWM","Shape_CWM","Disp_CWM","Texture_CWM","Compact_CWM","PC1_CWM","PC2_CWM","PC3_CWM","PC4_CWM","PC5_CWM","PC6_CWM","PC7_CWM","PC8_CWM","PC9_CWM","PC10_CWM","PC11_CWM","WFtreatment_order"
"24","2","Lush","watered","fertilized","WN","22",1.54991062134817,0.803002585540212,-0.760331430382851,0.416499922996793,24.1448514950022,1.69258114727746,0.993197278911565,-1.98664053376406,1.98299319727891,1.04814849985936,2.68955074636927,-3.40030728984348,0.272657709265364,1.39726346219276,0.62145728481321,-0.272088139852194,0.364598274663243,-1.07697172388886,0.812593917866017,-0.419571461472756,0.730621065924545,0.151173610680715,"WN"
"25","2","Lush","watered","fertilized","WN","25",1.50763077306796,0.890514127056291,-0.898293550727767,0.416807888590542,23.2858904253592,1.62207665642914,0.889380530973451,-2.13627141430065,1.8716814159292,0.902395476971469,2.68871207385559,-3.09311642883995,0.407535113909021,1.32129104150134,0.512602045273789,-0.123961785595644,0.391141716530767,-1.07415154951995,0.71225866810453,-0.31600473179497,0.578943320534211,0.165516717468773,"WN"
"26","2","Lush","watered","fertilized","WN","30",1.58850695168074,0.86268048483448,-0.808555117578111,0.418036634420669,23.9794806159251,1.70438252354209,0.965116279069767,-2.02883714696024,1.7906976744186,0.816848041121175,2.68770887717083,-3.21255663699423,0.399684996526976,1.26880010647734,0.516536952788674,-0.392188378731529,0.331557003263277,-0.955902794398293,0.806645918552656,-0.393581189174928,0.584575882190596,0.108409225637321,"WN"
"27","2","Lush","watered","fertilized","WN","32",1.49680275379859,0.795049684133693,-0.804275531912922,0.416836905144818,23.7711481625267,1.70476794639185,0.943820224719101,-1.98348842674892,1.83895131086142,0.872343701951536,2.68319569638481,-3.23499249654705,0.266793807747785,1.33847924796864,0.501274631198433,-0.28376144437781,0.311640017908371,-1.00908662625959,0.780461908914798,-0.366661462027385,0.533974828163494,0.109503607643213,"WN"
"28","2","Lush","watered","none","W","13",1.29907138144709,0.61943714295705,-0.562416677641356,0.417082975424943,22.5251053181696,1.76116470360284,0.83710407239819,-2.03211500792605,1.68325791855204,0.813951190077702,2.64801507142697,-3.02789278443114,-0.0771046413380266,1.23213390721794,0.464666777117741,-0.193399130279531,0.16768505497226,-0.968492159519172,0.46137129034079,-0.133303364410044,0.294880290600388,-0.0131325813703983,"W"
"29","2","Lush","watered","none","W","23",1.53754779296114,0.828125063202852,-0.779271969747897,0.416138904158487,23.9319323355686,1.68600218441019,0.969827586206897,-2.01008204100137,1.94827586206897,1.00421855412615,2.68777347673642,-3.33893307486329,0.29448971182387,1.3717762467707,0.590070959095614,-0.246664369012267,0.356669353031838,-1.06384049867855,0.780948686767034,-0.394438992694592,0.681239613748815,0.150596123871822,"W"
"30","2","Lush","watered","none","W","27",1.512288432047,0.771349422791332,-0.749099240207336,0.422286264843936,23.6061113080644,1.6708218363,0.932432432432432,-2.01661314153224,1.91891891891892,0.862014545595133,2.6880420805514,-3.17371017392585,0.237504388965668,1.30691693602686,0.562294754437667,-0.20976848507664,0.29921219321229,-1.000301470639,0.832254152478735,-0.357684201510869,0.650972267593731,0.12846205580646,"W"
"31","2","Lush","watered","none","W","33",1.52503685073395,0.828345212397891,-0.824737365433828,0.416283378042088,23.7591975740504,1.67400704372331,0.955465587044534,-2.03640074037202,1.91497975708502,0.956940466321177,2.6817665871999,-3.27651492202155,0.30195674485999,1.35817171955025,0.527705741562268,-0.238480432827834,0.376498664591795,-1.04668384163533,0.752377420494199,-0.359629646075676,0.645090430421867,0.154075962389797,"W"
"32","2","Lush","watered","none","W","36",1.4986889115548,0.531778404036032,-0.605616048288357,0.42145049048511,23.0991645475506,1.60847519024499,0.839195979899497,-2.01189844704384,1.80904522613065,0.612986442365847,2.68561956681494,-2.8792436351082,0.12119666397626,1.21908852138964,0.570089459554276,-0.16281456234924,0.238036592979548,-0.811809524518725,0.744910540946402,-0.450927150905587,0.511020405715506,0.0428171770722591,"W"
"33","3","Harsh","none","fertilized","N","45",1.27622867493658,-0.500470048015069,-0.0925426889256957,0.449058074400806,18.0925588217932,1.33590393565223,0.2375,-2.12957124527968,1.05,-1.07660535143466,2.67109287244027,-0.740846872230107,-0.468961595283182,0.404409201505837,0.238137665710535,0.245182472807433,-0.337784629437186,0.070100509863089,0.504076056453963,-0.479360658639761,-0.354078604401406,-0.408774392803298,"N"
"34","3","Harsh","none","fertilized","N","49",0.64203616593767,0.513869241918045,-0.33147338054361,0.408821315492567,20.6138477441593,2.25547955228589,0.884892086330935,-1.90870440260504,0.884892086330935,1.21190215592754,2.51480601981268,-3.25279181797998,-0.954618081526592,1.20110112284552,-0.0382244703233052,-0.768477156614169,-0.192871397536146,-1.36771891644493,-0.437088660319411,0.765862580446785,-0.649409496425538,-0.29760167805425,"N"
