"","species","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","SCT","Mass","Carbon","N","CN","Length","W","area","Shape","Intensity","P","Texture","Fit_rect","Compact","germ_is_disp","lump_dispcat","mucilage","Starch","annual","family","Functional.group","how3d","SCTmm","SCTperL","SCP","SCTperW","SCTperMass","Disp","SA_2D","origin"
"36","PETPRO",-1.59700574903963,-0.139598651594413,3.59858805313912,-1.09361519336072,0.399116539182924,0.918924113532389,1.79800897353193,-2.09022061650794,-0.979874675328585,0.590804933199155,0.17474551716246,0.974679434480896,-1.43478775114931,0.257239215686275,12.5372549019608,20.5179856115108,0.186775124920807,0.70903314,-0.672971407205142,-3.12260612094121,8.300277,0.990325309906023,-1.63019970968674,0.67824619,2.43686427593443,0,4,0,1,"annual","Caryophyllaceae","Forb",0.148190908514653,0.011875,0.0992565340831289,-0.727857549673141,0.129414679737085,0.22329397794369,2,1.66329671711116,"Non-Native"
"37","PHLGRA",-0.209988651573898,-0.304105602157053,0.535708180830703,0.948626151296022,-1.68216681781977,-2.33327354062348,0.364974746659695,-0.23597552414707,0.186712482843964,0.0979643294869839,0.287344334171371,1.09544511501033,0.736458075197072,0.470654652445752,29.5991173225451,15.9009691848907,1.03931136953725,1.7371311,1.29915109361491,-2.49396550253776,18.122561,1.87501073167237,-1.46488190172943,0.77648109,2.70340302762697,0,2,1,1,"annual","Polemoniaceae","Forb",0.532379874862224,0.015,0.0728386743542292,1.82947733441675,0.0929243071700455,0.0847472843300263,0,0.575859638057463,"Native"
"38","PLAERE",0.495496433132333,0.295975819884851,-1.37950211586267,2.08574895355764,-0.740862416540219,-1.5388407503847,1.83980026951952,-0.723843452258985,-0.974179221381342,-0.203470022156443,-0.125439890210548,2.28035085019828,0.590117280240401,0.444843962008141,27.2998643147897,16.294731610338,0.876239232113229,1.3427315,0.88966055541865,-2.71738223940957,9.0336294,1.70504875612542,-2.28641660038899,0.79586213,2.71229071464862,0,2,1,0,"annual","Plantaginaceae","Forb",0.289044889724501,0.065,0.164506759143951,2.80064501142519,0.220019964163333,0.189807923962919,0,0.815388200706768,"Native"
"39","SISBEL",0.978486337056059,2.24475736333967,-0.733763235044398,0.845156941062065,-0.383588538790384,0.724239564981926,0.0606038529847086,-0.553831671079467,0.313074379739358,0.201737654967811,-0.115672070650842,2.32379000772445,1.1986913821362,0.461060507482108,26.9290826284971,17.1212853346219,0.704561958388986,1.69060085,0.944402584876749,-4.47598759235427,13.89008905,1.65445471881587,-1.13837098448867,NA,2.70398233433705,0,2,0,0,"perennial","Iridaceae","Forb",0,0.0675,0.182666202868535,-0.503483825609336,0.199816498780461,0.142678771084121,0,0.71005213393912,"Native"
"40","TAECAP",-3.51596540867122,0.76255198598323,1.39968927480923,0.212214915548451,-1.10343246644351,0.267761196790307,-0.808462420744776,0.740514265576536,-0.338428096125782,-0.56001886784163,-0.129132790453474,1.4525839046334,1.24468039230201,0.388742746615087,14.6776273372018,26.4853942455524,2.04376234195817,1.2275138,1.89611460466051,-1.75793922341071,30.287136,2.74889254741537,0.565024676346138,0.73083986,2.67803832976797,1,3,0,1,"annual","Poaceae","Grass",0.39202099709946,0.026375,0.0584519333529327,-1.12736413223507,0.14658280987737,0.0871600199737412,1,0.852777942754855,"Non-Native"
"41","THYCUR",-0.947570624522379,0.117731360293306,1.71333427424503,2.2287689958796,-0.421922314760851,1.87838736844603,1.10938898939796,1.56051516941762,0.0372673345784658,-1.14637979022983,-0.303085522111844,1.2747548783982,-0.435331707714458,0.445615006150062,12.2662976629766,36.3284031085485,0.728966549455396,1.58055311111111,0.846675238026694,-2.750019002344,18.8748977777778,1.61291069755159,-0.840116651545037,0.788750688888889,2.69158755556922,1,5,0,0,"annual","Brassicaceae","Forb",0.519322503068459,0.0203125,0.0989893822921152,-0.188849268380765,0.113364517044183,0.177179213040723,1,0.766235459524892,"Native"
"42","TRIALB",0.572691362569568,0.740471090910755,-0.349422692376308,-1.10957105357076,1.22837289501619,-0.639323229746736,-0.0946356663835656,0.294310015649748,-0.590085446687093,-0.16832880340681,0.34725322503864,1.54919333848297,0.65346891830259,0.457014294996751,49.9220272904483,9.15456202004425,0.813421244361218,0.95276329,0.536299199617836,-2.53764768704783,16.015394,1.61050352446787,-2.02064616838938,0.85328673,2.70091917429625,1,1,0,0,"annual","Fabaceae","N-fixer",0,0.03,0.115326323788405,-1.30505304566076,0.177446778663161,0.124928537169103,1,1.07420432485003,"Native"
"43","TRIFUC",-0.475200014834187,1.71863404665094,0.709152634248605,-0.378292678431003,1.25221247915797,0.756052952912351,-1.21551969266542,-0.262629134937248,0.611056962951345,-0.572119957501565,0.376735855873281,1.18321595661992,1.76009678871921,0.416624787775891,26.6519524617997,15.6320550388585,0.944001264009538,2.3663981,1.49293202837231,-3.57998677720462,7.5072708,1.94836601665657,-0.134872199676118,0.78808843,2.68430366048664,1,1,0,0,"annual","Fabaceae","N-fixer",0.275715983933303,0.0175,0.0825147815794124,-2.18819101488774,0.085995380089624,0.054867966255095,1,0.455433988284261,"Native"
"44","TRIGRA",0.0762286082159364,0.881589245264702,0.570258800269973,-0.653401972990502,1.20709829438601,0.193323801377031,-0.350748668967698,-0.461797473259653,-0.745962388090879,-0.446041742370362,0.188723208794792,1.4142135623731,0.226757014884045,0.397250615763547,31.3269704433498,12.6807862407862,0.649398825085779,1.0679811,0.398854841690946,-2.86597495753763,13.89008905,1.46392335042526,-1.13837098448867,NA,2.6853240239751,1,1,0,0,"annual","Fabaceae","N-fixer",0.0996311498430359,0.025,0.114275950219371,-1.45408374490829,0.152998869128644,0.141166076458417,1,1.06506850873432,"Native"
"45","TRIWIL",0.598738467110989,0.690012807459317,0.656947300805512,-0.117285006955029,1.47260560417616,-0.981846879475725,-0.0139144282260205,-0.89777119756261,0.182929374637094,-0.29333848965884,0.138495604146779,0.894427190999916,0.807624759207602,0.412323379461034,40.8630735615441,10.0903662775154,0.694655342711459,1.542147,0.841572013252773,-3.42302817469738,15.940127,1.60961775626123,-1.58899110051253,0.80176218,2.70145292865829,1,1,0,0,"annual","Fabaceae","N-fixer",0.26857965168444,0.01,0.0706573766337778,-0.269145058659796,0.0805261829291887,0.0667769396675224,1,0.768045743008457,"Native"
