"","Line","habitat","watering","fertilization","WFtreatment","Plot","SCT_CWM","Mass_CWM","SCP_CWM","Carbon_CWM","CN_CWM","Length_CWM","Starch_CWM","Shape_CWM","Disp_CWM","Texture_CWM","Compact_CWM","PC1_CWM","PC2_CWM","PC3_CWM","PC4_CWM","PC5_CWM","PC6_CWM","PC7_CWM","PC8_CWM","PC9_CWM","PC10_CWM","PC11_CWM"
"64","6b","Lushserp","unwatered","unfertilized","C","105A",1.60312432067252,0.957047899869124,-0.803337099701349,0.411304466803459,23.7653073866466,1.72389938063546,0.982758620689655,-1.95788370541005,1.85775862068966,0.846392766490351,2.65309804716362,-3.33121031027025,0.426435740903903,1.24280074393398,0.502952400249372,-0.362605301575846,0.310937493367142,-0.940807949603332,0.835307474073509,-0.409181093649564,0.655152338288721,0.138747129047994
"65","6b","Lushserp","unwatered","unfertilized","C","107",0.72255128549545,0.671240827368959,-0.37240480870054,0.132564024209476,7.24419403687769,0.615272571786179,0.28957528957529,-0.651633942109025,0.355212355212355,-0.266613269036567,0.844895048328845,-0.867926801688828,0.563631484286773,0.0318099667127796,-0.0752199679761202,-0.298133307251574,-0.0107784815103609,0.0458042367044931,0.37085624827026,-0.169116606862206,0.0830538857496912,0.0286777076112751
"66","6b","Lushserp","unwatered","unfertilized","C","109",1.65302589295423,1.03409487374866,-0.797404673956596,0.417331939002347,23.0387776367282,1.70411719810967,0.92619926199262,-1.98155864649752,1.76752767527675,0.463727273105775,2.64107495294063,-3.04107676943316,0.52463474935576,1.02713451341753,0.385414102505144,-0.346406885130955,0.195323534105048,-0.717533660697461,0.931059376456969,-0.383369676964257,0.620912805725508,0.125834277889675
"67","6b","Lushserp","watered","fertilized","FW","106",1.40528101130977,0.8320324765619,-0.707897789653265,0.360470853039171,20.5478220669759,1.47290926698047,0.830188679245283,-1.77663351232131,1.63836477987421,0.724117934264594,2.32688053562553,-2.8280655477969,0.403167212071,1.07484605395233,0.454698829621418,-0.242945405122965,0.28708110084869,-0.825638109730704,0.695240709902763,-0.350968266458568,0.590259289168839,0.125057610140354
"68","6b","Lushserp","watered","fertilized","FW","108",1.45001458755316,0.775994731469562,-0.718569041558134,0.391399486373806,22.5581203755377,1.60706914289809,0.929597701149425,-1.85208461992017,1.8433908045977,0.938587233732135,2.520588658657,-3.18405801276792,0.253446356492156,1.2826944289827,0.544648142072186,-0.261783337329123,0.316647296228583,-0.985771186928501,0.768463155737607,-0.375065340506017,0.661559815706352,0.136009274748022
"69","6b","Lushserp","watered","fertilized","FW","110",1.58080978758161,0.906692644021505,-0.783150121907176,0.406977106077686,23.4549666693547,1.67696848907855,0.963478260869565,-1.93942506071905,1.86782608695652,0.850410429932596,2.62517830716138,-3.26923140490184,0.400479187053587,1.24716615964702,0.524099868813899,-0.318377380417752,0.317086565628072,-0.939548150505099,0.831949885179206,-0.425033345037589,0.674936753626563,0.14572899448108
"70","6b","Lushserp","watered","unfertilized","W","104A",1.50500327538823,0.767798315957228,-0.678012863560647,0.400676532259779,22.9838000124254,1.60932738496704,0.933333333333333,-1.91172539656582,1.86666666666667,0.955407981971165,2.57687589963187,-3.19195371736398,0.257512920413489,1.27302651651571,0.613839589744783,-0.271111881809853,0.327165475933854,-0.991945392790777,0.76267745887451,-0.409301540177684,0.689973507154661,0.145865980796424
"71","6b","Lushserp","watered","unfertilized","W","104B",1.81613378405815,1.48183964306163,-1.04211389231663,0.400469821319648,21.183526854655,1.61551684904052,0.747663551401869,-2.44898845421157,1.40654205607477,0.128790849237351,2.60440744074439,-2.49225719444375,1.25040599378907,0.657061107600886,0.205345807612572,-0.255732400570975,0.313048754729939,-0.572695962661645,0.522753581428418,-0.250494608238034,0.425948967148424,0.0860003873590355
"72","6b","Lushserp","watered","unfertilized","W","112",1.61457885292105,0.970232329821385,-0.843960991078784,0.414042057575157,23.1437661631876,1.6685044151999,0.906666666666667,-2.15053411058332,1.76888888888889,0.752073267014581,2.67323679157512,-3.07270436326322,0.53293097316181,1.16416145800333,0.469600127576542,-0.27223272024888,0.345301440964241,-0.929263514474933,0.677571834371551,-0.347802495558984,0.592186008183466,0.120623065761121
"73","7b","Harshserp","unwatered","fertilized","F","117",0.760914351650617,0.184620543654933,0.244230742034214,0.298549952057409,11.0953886834845,1.35361065500981,0.533333333333333,-1.36051228281126,0.533333333333333,0.265557348155337,1.82630090686344,-1.50071480429854,-0.50225644160814,0.309433080039829,0.116175440419582,-0.431459193781803,-0.694259117901238,-0.705753826543579,-0.313763375962401,-0.00676852056569944,-0.132007099559224,-0.203290665736953
"74","7b","Harshserp","unwatered","unfertilized","C","115",1.75707327591234,0.388937007563694,1.8596708743138,0.436326462562274,17.0143225584671,1.11535676136378,0.215686274509804,-2.53945999367511,0.274509803921569,-1.44188795338562,2.62654809948443,-0.280440716584311,-0.137653953545128,-0.588663487651053,1.413195146844,-0.652851597279592,-1.09949275621546,1.00322810520951,-0.608993287656041,-0.452390019059203,-0.271591381256984,-0.132087472634549
"75","7b","Harshserp","unwatered","unfertilized","C","119",0.278022757237599,0.101135696292373,0.0993268013088624,0.0789222963459697,2.96447484995752,0.344708958223466,0.131578947368421,-0.364912117987168,0.131578947368421,-0.0755569416286509,0.49089418506097,-0.335731480016539,-0.0221319084502607,0.00733732877490809,0.0541679996399861,-0.126821000792367,-0.224022754384782,-0.0664691427449329,-0.0281503905961873,-0.078069420173939,-0.00892761650480275,-0.0595408493208335
"76","7b","Harshserp","watered","fertilized","FW","116",0.756825011066164,-0.302969254828952,-0.417598237213869,0.368599531496972,15.097066702105,1.00550066799798,0.756756756756757,-2.34501761722717,0.405405405405405,-0.516479709146586,2.16908287684146,-0.64915397139303,-0.252662393130357,1.16701755483509,-0.331637357381919,-0.851579613495294,-0.252747580261199,-0.37773914813378,-0.215867097759627,0.350649246052409,-0.0218142042311655,-0.139699851796006
"77","7b","Harshserp","watered","unfertilized","W","114",0.946923562318482,-1.38035167497757,-0.593768106875774,0.341443574888916,11.414782261659,0.441699179512205,0.0484330484330484,-1.98027047181625,0.0740740740740741,-1.94063645414684,2.24467047811562,0.896989590139221,-0.280603082051381,0.67882745347579,-0.737267561113211,0.129451401601975,-0.240252622596484,0.443959170139517,-0.436281998785196,-1.01331756936471,-1.04246964742745,-0.304230363212333
"78","7b","Harshserp","watered","unfertilized","W","118",0.761575203124495,-0.760661571360156,-0.456149128192191,0.24479973802104,10.6945925413586,0.424338809360841,0.253521126760563,-1.56534258846595,0.492957746478873,-1.03861951097151,1.69601595050152,-0.117617820425475,-0.113246529329592,0.912359492874179,-0.417281873151994,0.0809253679792865,0.0186234707494507,0.31227691604481,-0.371235754830667,-0.67905629791425,-0.356124139598529,-0.112884913439739
"79","7b","Lushserp","unwatered","fertilized","F","125",1.78968979716369,1.25817613082169,-0.888847410011146,0.415042879753623,23.6189918778947,1.78859326209638,0.97,-1.97211334380294,1.6775,0.40104270610888,2.65802089990779,-3.18898924238168,0.766882415789357,0.930934895052474,0.319239898531415,-0.525181805776068,0.218170884505071,-0.648634842883899,0.956141947581982,-0.441509987374855,0.572276318839221,0.126069739578731
"80","7b","Lushserp","unwatered","fertilized","F","127",1.47688719289285,0.914997861262391,-0.743368946399874,0.376315893010981,21.7370375113693,1.59904846891215,0.900232018561485,-1.78304851608433,1.66357308584687,0.720997514277935,2.42425007717491,-3.04373614232561,0.418197529727199,1.10086584800976,0.42685680908338,-0.366610951034283,0.264981630499771,-0.825268812567144,0.773397555467982,-0.362351047444619,0.56784725651467,0.11746413899563
"81","7b","Lushserp","unwatered","fertilized","F","128",1.65542982130117,1.07118938279735,-0.84816410740674,0.400318529735623,22.7879437746115,1.67399691123619,0.9264,-1.95841184173504,1.7168,0.583880880317563,2.57976626505858,-3.0932679031963,0.623472572997092,1.04773836395811,0.391118768444701,-0.380419809521372,0.279610791416527,-0.770253271143521,0.836572091239657,-0.418122980860589,0.604533102087299,0.130168738075678
"82","7b","Lushserp","unwatered","fertilized","F","129",1.67114075010197,1.11796248231674,-0.806443379312146,0.396199117144222,22.407137439583,1.68088758627114,0.919463087248322,-1.87392732789621,1.64429530201342,0.440337879778516,2.52629988659109,-3.03235853906711,0.633618803596552,0.920429060019161,0.338093505992614,-0.45460503867481,0.218814242976578,-0.649694363282471,0.896324154507422,-0.408996497320788,0.584985670659712,0.126821685721199
"83","7b","Lushserp","unwatered","unfertilized","C","121",0.56263581489984,0.33407455711256,-0.281673368186065,0.145821357887148,8.41433084912302,0.614691583919808,0.347732181425486,-0.691575985081485,0.654427645788337,0.29911351590754,0.939515375488376,-1.18071250023008,0.141267738618093,0.44061841546848,0.174791678448511,-0.130357609931044,0.106995882524912,-0.333138682765429,0.292363600138069,-0.139443429359392,0.22498245242323,0.0454367564679001
"84","7b","Lushserp","unwatered","unfertilized","C","123",1.50138573982696,0.852204136023729,-0.778666456680751,0.388215117037483,21.1349321041363,1.46647098813724,0.774951076320939,-2.11027408725644,1.51859099804305,0.465113947557733,2.45661890865794,-2.49817344772546,0.561208566712747,0.973213681673337,0.429887961661787,-0.267617756565668,0.338815640394278,-0.730426054745133,0.665002908666734,-0.240835244429872,0.512870673230473,0.0767304976824962
"85","7b","Lushserp","unwatered","unfertilized","C","131",1.79781699290598,1.41179599115602,-0.877708382266109,0.384978409326169,21.5950494372659,1.67758342838057,0.852631578947368,-1.92036610337723,1.37894736842105,-0.0428258443261355,2.47004855384361,-2.73555031772101,1.04047273182033,0.616996724925521,0.168353147124229,-0.563971594131257,0.129339584459323,-0.326394045033438,0.904585828543266,-0.419456389550133,0.424125867489728,0.0866697294106111
"86","7b","Lushserp","watered","fertilized","FW","122",1.64440808984827,1.22145192440447,-0.924841882593901,0.401570848037594,21.8144253383484,1.69303672609261,0.837060702875399,-2.17861101062298,1.53674121405751,0.419630199483457,2.5927690762246,-2.83624827703557,0.788753956729088,0.892405458643365,0.248887841084501,-0.309809273388675,0.255979727149349,-0.735959963715276,0.599171818778766,-0.254588852586412,0.426968829958697,0.0834515638989253
"87","7b","Lushserp","watered","fertilized","FW","126",1.47786886499944,0.909638336464635,-0.756007267221536,0.37386556608416,21.2433564996352,1.5306346467116,0.850129198966408,-1.88914325146482,1.671834625323,0.721888920340104,2.41943480005894,-2.90136686490102,0.483781096327895,1.08421057905737,0.456458152255416,-0.250124839467575,0.305579508358735,-0.843764632048765,0.688769159747154,-0.351373159591938,0.595256080912633,0.124381499183747
"88","7b","Lushserp","watered","fertilized","FW","130",1.86780675417681,1.25438453792054,-1.13778538055851,0.413712989822683,21.8635503357273,1.61588091535196,0.807843137254902,-2.32447337681286,1.55686274509804,0.0930864091690371,2.67293999323686,-2.59706077152787,1.097068265747,0.763765815850525,0.110774799837565,-0.253672229521445,0.344408110737744,-0.575461337739786,0.714226469284737,-0.442384389613168,0.521725762533608,0.109552674814714
"89","7b","Lushserp","watered","unfertilized","W","120",0.33308083991179,0.223656265182358,-0.158304779242667,0.0801517668328172,4.47838906659805,0.336394713451786,0.179948586118252,-0.385693735685135,0.325192802056555,0.0797436906021198,0.511655489676788,-0.594218725237164,0.127591448232607,0.183338010678206,0.0689142367215083,-0.0844029785571812,0.0378313258806684,-0.128784182206646,0.171780049261699,-0.0793219927578915,0.108192617838252,0.0232308061748597
"90","7b","Lushserp","watered","unfertilized","W","124",1.03715329659571,0.798180163211723,-0.592053109963306,0.246318653204756,13.3109682180884,1.02107161605205,0.496124031007752,-1.42269344179699,0.945736434108527,0.265792428626287,1.60164611382257,-1.69832307686303,0.574037345165112,0.531640365980299,0.17344976292302,-0.149044582843498,0.192047806834516,-0.463598590944716,0.320930916198661,-0.145160232382568,0.283317454422422,0.054001457919651
